DateRep	CountryExp	Altersgruppe	Ntotal	NewConfCases	NewDeaths	AllConfCases	AllDeaths	covid_inICU_upscaled	CountryExp2	NewConfCases7	NewDeaths7	covid_inICU_upscaled7	NewVaccinations	NewVaccinations_voll	NewVaccinations_1booster	NewVaccinations7	NewVaccinations_voll7	NewVaccinations_1booster7	AllVaccinations	AllVaccinations_voll	AllVaccinations_1booster	AllVaccinations_rel	AllVaccinations_vollrel	AllVaccinations_1boosterrel
2021-12-07	Sachsen	A15-A34	786243	211	0	121700	11	21.894847836073	Sachsen	1609.71428571429	0	21.3157089997783	1186.79583321484	887.86763890332	5777.51276676029	999.923933918556	694.045920021624	4906.69406408425	458023.90695214	432620.004040281	80251.2584721177	0.582547516419402	0.550237018377628	0.102069281980403
2021-12-07	Sachsen	A35-A59	1351804	374	0	214843	332	193.313631403346	Sachsen	2888.85714285714	2.28571428571429	192.258648698194	1880.19987475191	1395.88586325971	11093.4446385768	1601.64823487411	1103.49668019641	9471.32442200362	830219.703269996	793067.511037733	154878.976768246	0.614156862437155	0.58667344603044	0.114572065749359
2021-12-07	Sachsen	A60-A79	1011120	119	4	90034	3210	311.129752066116	Sachsen	936.714285714286	13.5714285714286	305.115478874068	628.86321313634	610.453868489491	16315.0975998229	505.678398385143	411.632946303529	12536.7637045037	806236.683984555	805711.301338658	276519.674417536	0.797369930358963	0.796850325716688	0.273478592469278
2021-12-07	Sachsen	A80+	361987	36	8	46125	7688	61.9084710743799	Sachsen	290.428571428571	30.8571428571429	61.4834416028753	225.13678686366	218.546131510509	5840.90240017712	181.035887329143	147.367053696471	4488.23629549627	304654.316015445	303273.698661342	114051.325582464	0.841616732135257	0.837802735074305	0.315070225125388
2021-12-07	Sachsen	all	4056941	949	12	545604	11242	591	Sachsen	7299.57142857143	46.7142857142857	583	4171	3301	39184	3486.85714285714	2498	31509.8571428571	2437757	2366412	627464	0.600885494760708	0.583299584588487	0.154664314812564
2021-12-07	Sachsen	unbekannt	NA	0	0	4	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-12-08	Sachsen	A00-A14	545787	2771	0	75662	0	2.79370634947895	Sachsen	1537.57142857143	0	2.86654927838411	242.981213240655	135.046400622175	156.531055266612	205.293777558659	159.580509822166	108.373274958163	38865.3709911048	31874.5313226073	1919.29581490303	0.0712097777907954	0.0584010453209902	0.0035165656472269
2021-12-08	Sachsen	A15-A34	786243	2671	0	124371	11	21.0195065255592	Sachsen	1537.14285714286	0	21.4067765324123	1273.66006680269	817.210923348308	6629.85758681243	1027.21018306868	721.101128276581	5224.90686121618	459297.567018942	433437.21496363	86881.1160589301	0.584167448255746	0.551276405594237	0.110501608356361
2021-12-08	Sachsen	A35-A59	1351804	5083	5	219926	337	190.404677033219	Sachsen	2766	2.71428571428571	193.334673388937	2053.35871995665	1356.74267602952	12774.611357921	1642.78175365837	1144.72497667374	10095.7198638257	832273.061989953	794424.253713763	167653.588126167	0.615675839093502	0.587677099426961	0.124022112766471
2021-12-08	Sachsen	A60-A79	1011120	1568	25	91602	3235	299.761676396998	Sachsen	890	17.5714285714286	306.155074341765	662.000033500667	590.571776270895	19587.5427042466	518.827930275749	428.56954337863	12773.4552785346	806898.684018055	806301.873114928	296107.217121783	0.798024649911045	0.797434402558478	0.292850717147107
2021-12-08	Sachsen	A80+	361987	487	44	46612	7732	59.0204336947457	Sachsen	284.714285714286	35.5714285714286	60.951212172788	236.999966499333	211.428223729105	7012.45729575335	185.74349829568	153.43045662137	4572.97329289394	304891.315981945	303485.126885072	121063.782878217	0.842271451687339	0.838386811916095	0.334442349803217
2021-12-08	Sachsen	all	4056941	12579	73	558183	11315	573	Sachsen	7015.28571428571	55.7142857142857	584.714285714286	4469	3111	46161	3579.85714285714	2595.71428571429	32775.4285714286	2442226	2369523	673625	0.601987063652146	0.584066418515823	0.166042592189534
2021-12-08	Sachsen	unbekannt	NA	0	0	4	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-12-09	Sachsen	A00-A14	545787	2155	0	77817	0	2.6954752547531	Sachsen	1485.14285714286	0	2.9619019442511	316.92363777767	272.512025470277	129.419467262917	205.293777558659	148.326643103652	111.734819562395	39182.2946288825	32147.0433480776	2048.71528216595	0.0717904505400138	0.0589003463770254	0.00375369014316198
2021-12-09	Sachsen	A15-A34	786243	2149	0	126520	11	20.9568590832374	Sachsen	1461.85714285714	0	21.6134413520112	1402.02887199384	1117.75449579343	6752.39043636673	1031.82581025004	723.683384035304	5272.20560065533	460699.595890936	434554.969459423	93633.5064952969	0.585950648706489	0.552698045590769	0.119089780761542
2021-12-09	Sachsen	A35-A59	1351804	3780	6	223706	343	195.94823685744	Sachsen	2618.28571428571	2.71428571428571	194.12869006879	2186.04749022849	1701.73347873629	13067.1900963704	1651.8804121913	1148.98997286104	10182.6310083537	834459.109480181	796125.987192499	180720.778222537	0.617292972561245	0.588935960533109	0.133688595552711
2021-12-09	Sachsen	A60-A79	1011120	1275	22	92877	3257	305.312933496532	Sachsen	838.857142857143	18.7142857142857	306.338639611492	706.182460653103	639.172446138575	18133.9408509315	517.249986448876	429.411113419628	12812.1675004206	807604.866478709	806941.045561067	314241.157972714	0.798723065984956	0.798066545574281	0.310785226256739
2021-12-09	Sachsen	A80+	361987	354	49	46966	7781	61.0864953080378	Sachsen	268.857142857143	36	60.385898452027	252.817539346897	228.827553861425	6492.0591490685	185.178584979695	153.731743723229	4586.83249957942	305144.133521291	303713.954438933	127555.842027286	0.84296986776125	0.839018954931898	0.352376858912849
2021-12-09	Sachsen	all	4056941	9715	77	567898	11392	586	Sachsen	6673	57.2857142857143	585.428571428571	4864	3960	44575	3591.42857142857	2604.14285714286	32965.5714285714	2447090	2373483	718200	0.603185996542715	0.585042523418507	0.177029934623156
2021-12-09	Sachsen	unbekannt	NA	0	0	4	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-12-10	Sachsen	A00-A14	545787	1783	0	79600	0	3.02307864463253	Sachsen	1495.28571428571	0	3.02132959452152	194.384970592524	170.342618966607	135.557940018471	205.785535132733	146.645870801536	118.823294053926	39376.679599475	32317.3859670442	2184.27322218442	0.0721466059094024	0.0592124509507265	0.00400206165076196
2021-12-10	Sachsen	A15-A34	786243	1723	0	128243	11	21.7578167545576	Sachsen	1463.42857142857	0	21.8285231988632	1075.80604256245	904.090576489125	6092.20734545098	1020.85135141173	732.7520799086	5359.84390359435	461775.401933499	435459.060035912	99725.7138407478	0.58731893566429	0.553847932555091	0.126838285162154
2021-12-10	Sachsen	A35-A59	1351804	3019	3	226725	346	194.225876609839	Sachsen	2622.85714285714	3.28571428571429	193.925668050278	1754.80898684502	1461.56680454427	11754.2347145305	1630.93454202696	1170.03062071843	10342.047088066	836213.918467026	797587.553997044	192475.012937068	0.618591096391952	0.590017157810632	0.142383816690192
2021-12-10	Sachsen	A60-A79	1011120	986	23	93863	3280	307.212805253437	Sachsen	840.571428571429	21.2857142857143	305.201134588255	544.180227760837	451.397130740722	14348.9795915395	494.948380362409	440.351523952613	12952.7096972674	808149.046706469	807392.442691808	328590.137564254	0.799261261478825	0.798512978372308	0.324976399996295
2021-12-10	Sachsen	A80+	361987	333	55	47299	7836	61.7804227375336	Sachsen	270.142857142857	40.5714285714286	59.7376302823683	194.819772239163	161.602869259278	5137.02040846052	177.194476780449	157.648476047387	4637.14744558977	305338.953293531	303875.557308192	132692.862435746	0.843508063255119	0.839465387729925	0.366568032652405
2021-12-10	Sachsen	all	4056941	7844	82	575742	11474	588	Sachsen	6692.42857142857	65	583.714285714286	3764	3149	37468	3529.71428571429	2647.42857142857	33410.5714285714	2450854	2376632	755668	0.604113789182539	0.58581872400905	0.186265464545824
2021-12-10	Sachsen	unbekannt	NA	0	0	4	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-12-11	Sachsen	A00-A14	545787	1655	0	81255	0	3.11071099722263	Sachsen	1521.14285714286	0	3.16508527320486	207.684994896223	126.861770281437	104.354036844408	222.014657213685	150.137084667143	114.365593600489	39584.3645943713	32444.2477373256	2288.62725902882	0.0725271298040651	0.0594448891918012	0.00419326084906534
2021-12-11	Sachsen	A15-A34	786243	1557	0	129800	11	21.6893364584647	Sachsen	1490.71428571429	0	22.0125173453055	1083.45767602914	641.117479368634	6168.76299159555	1036.1436043787	771.270992741001	5658.68016990946	462858.859609528	436100.177515281	105894.476832343	0.588696954516006	0.554663351553249	0.134684158501053
2021-12-11	Sachsen	A35-A59	1351804	2709	5	229434	351	193.045405206422	Sachsen	2672.28571428571	3.42857142857143	195.170533994585	1744.85732907464	1025.02075034993	11963.88297156	1659.84173840761	1240.73477973471	10939.5256650615	837958.775796101	798612.574747393	204438.895908628	0.619881858461804	0.590775419178663	0.151234125589677
2021-12-11	Sachsen	A60-A79	1011120	865	45	94728	3325	304.599129894345	Sachsen	854.142857142857	22	305.66553525161	407.951077374159	321.058970641035	10227.4955120031	512.621351223383	443.191822840983	12964.0708928209	808556.997783844	807713.501662449	338817.633076257	0.799664726030386	0.798830506430937	0.335091416524505
2021-12-11	Sachsen	A80+	361987	313	76	47612	7912	57.5554174435467	Sachsen	278.714285714286	42.4285714285714	59.2720424210096	146.048922625841	114.941029358965	3661.50448799693	183.521505919474	158.665320016159	4641.21482146486	305485.002216157	303990.498337551	136354.366923743	0.84391152780668	0.839782915788554	0.376683049180614
2021-12-11	Sachsen	all	4056941	7099	125	582841	11599	580	Sachsen	6817.14285714286	67.7142857142857	585.285714285714	3590	2229	32126	3614.14285714286	2764	34317.8571428571	2454444	2378861	787794	0.604998692364518	0.586368152753516	0.194184238814417
2021-12-11	Sachsen	unbekannt	NA	0	0	4	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-12-12	Sachsen	A00-A14	545787	839	0	82094	0	3.33543993548016	Sachsen	1327.28571428571	0	3.32717366909026	8.69616973703398	3.0692363777767	36.3192971370243	251.702567165008	165.467325412642	105.084807410545	39593.0607641083	32447.3169737034	2324.94655616585	0.0725430630705904	0.0594505126976337	0.00425980566808269
2021-12-12	Sachsen	A15-A34	786243	843	0	130643	11	22.6387176005101	Sachsen	1289.28571428571	0	22.1505437024648	89.4138620854043	31.2014801080524	793.27826189939	1042.23904046968	846.412531772002	5726.02402689879	462948.273471613	436131.378995389	106687.755094243	0.588810677451645	0.554703035824025	0.135693106449587
2021-12-12	Sachsen	A35-A59	1351804	1434	0	230868	351	196.236346927369	Sachsen	2261.28571428571	3.42857142857143	195.992813832582	159.889968177562	55.7292835141709	1495.40244096359	1674.05839236531	1367.26299995821	11089.7483085478	838118.665764278	798668.304030908	205934.298349591	0.620000137419536	0.590816645039449	0.152340352854106
2021-12-12	Sachsen	A60-A79	1011120	441	11	95169	3336	302.695246003737	Sachsen	720.857142857143	21.7142857142857	306.557085848869	27.2458300773356	13.2547281457308	1159.78871275145	535.974919861099	480.22090464493	12881.7022250581	808584.243613921	807726.756390595	339977.421789008	0.799691672218847	0.798843615387486	0.336238450222534
2021-12-12	Sachsen	A80+	361987	148	18	47760	7930	58.0942495329043	Sachsen	235.142857142857	43.7142857142857	59.258097232708	9.75416992266444	4.74527185426919	415.211287248554	191.882222996044	171.921952497927	4611.72634637047	305494.756386079	303995.243609406	136769.578210992	0.843938473995141	0.839796024745103	0.377830082878644
2021-12-12	Sachsen	all	4056941	3705	29	586546	11628	583	Sachsen	5834.14285714286	68.8571428571429	587.285714285714	295	108	3900	3695.85714285714	3031.28571428571	34414.2857142857	2454739	2378969	791694	0.605071407249945	0.586394773796316	0.195145554248879
2021-12-12	Sachsen	unbekannt	NA	0	0	4	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-12-13	Sachsen	A00-A14	545787	1055	0	83149	0	3.43759835999802	Sachsen	1262.57142857143	0	3.45785072434008	219.823467651777	130.44254605551	112.538667185146	303.878394011569	171.47942587719	100.992492240176	39812.8842317601	32577.7595197589	2437.48522335099	0.0729458272765018	0.0596895116955129	0.00446600088193928
2021-12-13	Sachsen	A15-A34	786243	1090	0	131733	11	22.8425781336404	Sachsen	1231.28571428571	0	22.2646910014241	1034.79710719377	730.02196534933	5304.89793627508	1035.89385077581	913.311569385201	5823.56398115947	463983.070578807	436861.400960738	111992.653030518	0.590126806316631	0.555631529896913	0.142440254514848
2021-12-13	Sachsen	A35-A59	1351804	1961	4	232829	355	194.305502314309	Sachsen	2150.28571428571	4.71428571428571	196.137333054869	1637.37942515445	1193.53548859516	10245.5633965398	1658.79918378405	1486.20900473761	11289.7292408861	839756.045189433	799861.839519503	216179.861746131	0.621211392472158	0.591699565557953	0.159919531046018
2021-12-13	Sachsen	A60-A79	1011120	630	19	95799	3355	305.696399006622	Sachsen	685.142857142857	28.2857142857143	305.923974563529	488.215820034418	456.551747241839	10896.1229095766	534.817761054726	504.626435833895	12983.7425925292	809072.459433955	808183.308137836	350873.544698585	0.800174518785065	0.799295146113059	0.347014740781099
2021-12-13	Sachsen	A80+	361987	220	34	47980	7964	58.7179221854302	Sachsen	226.857142857143	49.7142857142857	58.9304363701239	174.784179965582	163.448252758161	3900.8770904234	191.467953230988	180.65927845182	4648.25740747079	305669.540566045	304158.691862164	140670.455301415	0.844421320561359	0.840247555470676	0.388606373437209
2021-12-13	Sachsen	all	4056941	4956	57	591502	11685	585	Sachsen	5556.14285714286	82.7142857142857	586.714285714286	3555	2674	30460	3724.85714285714	3256.28571428571	34846.2857142857	2458294	2381643	822154	0.605947683242128	0.587053891096765	0.202653674283161
2021-12-13	Sachsen	unbekannt	NA	0	0	4	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-12-14	Sachsen	A00-A14	545787	390	0	83539	0	3.75958737086863	Sachsen	1204	0	3.56679927705277	363.608146599913	212.684994896223	125.838691488845	383.040489268181	182.541524605759	96.6078688433522	40176.49237836	32790.4445146551	2563.32391483984	0.0736120361576219	0.0600791966731621	0.00469656462106983
2021-12-14	Sachsen	A15-A34	786243	402	0	132135	11	23.1828068611689	Sachsen	1157.42857142857	0	22.209813675773	1293.84160398363	1157.50002873012	7869.3666309661	1053.14592201503	993.34266522054	5997.46345806566	465276.912182791	438018.900989468	119862.019661484	0.591772406473305	0.557103721100815	0.152449077017517
2021-12-14	Sachsen	A35-A59	1351804	720	1	233549	356	202.027693013496	Sachsen	2020.85714285714	5.42857142857143	195.9710491196	2082.55024941646	1890.81497637366	15275.7946775451	1685.24216014536	1632.83009588799	11640.7858159481	841838.595438849	801752.654495876	231455.656423676	0.622751963627012	0.59309830012034	0.171219833957938
2021-12-14	Sachsen	A60-A79	1011120	214	9	96013	3364	314.380556709596	Sachsen	640.285714285714	28.7142857142857	305.389270140984	752.574009163161	630.335960708088	16394.6259686973	537.447667432847	533.134620972728	13127.1250882644	809825.033443118	808813.644098544	367268.170667282	0.800918816206898	0.799918549824496	0.363229063481369
2021-12-14	Sachsen	A80+	361987	96	21	48076	7985	58.6493560448691	Sachsen	210.714285714286	47	58.5773535008756	269.425990836839	225.664039291912	5869.37403130273	192.409475424296	190.865379027272	4699.58919744991	305938.966556882	304384.355901456	146539.829332718	0.845165617983192	0.840870959182113	0.404820696137479
2021-12-14	Sachsen	all	4056941	1822	31	593324	11716	602	Sachsen	5233.28571428571	81	585.714285714286	4762	4117	45535	3851.28571428571	3532.71428571429	35561.5714285714	2463056	2385760	867689	0.607121474036719	0.588068695107964	0.213877648208342
2021-12-14	Sachsen	unbekannt	NA	0	0	4	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-12-15	Sachsen	A00-A14	545787	1414	0	84953	0	3.92832512067675	Sachsen	1101	0	3.59975192399743	450.796582899917	242.358085840665	91.5655519370048	517.153129969238	190.487685662901	99.3117199380603	40627.2889612599	33032.8026004958	2654.88946677684	0.074437993138825	0.0605232491805334	0.00486433254507132
2021-12-15	Sachsen	A15-A34	786243	1261	0	133396	11	21.9856910256745	Sachsen	1076.71428571429	0	22.2811275516999	1316.32811943955	1343.20169656532	7101.26458573774	1028.35056787829	1034.61276072623	5906.81926808316	466593.24030223	439362.102686034	126963.284247222	0.593446606586297	0.558812100948477	0.161480972482072
2021-12-15	Sachsen	A35-A59	1351804	2206	5	235755	361	196.1606358992	Sachsen	1887.28571428571	5.57142857142857	196.570357059656	2152.87529766053	2242.44021759402	13826.1698623253	1632.92487358104	1706.75669646801	11457.0118691216	843991.47073651	803995.09471347	245281.826286001	0.624344557891906	0.594757150232926	0.181447773705361
2021-12-15	Sachsen	A60-A79	1011120	635	23	96648	3387	306.002530577815	Sachsen	585.714285714286	25.7142857142857	306.126816835952	825.47501396468	849.77534889852	19010.9620299074	519.459107806498	531.977462166355	12675.9383500339	810650.508457083	809663.419447443	386279.13269719	0.801735212889749	0.800758979594354	0.382030948549321
2021-12-15	Sachsen	A80+	361987	182	53	48258	8038	58.9228173766342	Sachsen	197	43.7142857142857	58.7076609144095	295.52498603532	304.22465110148	6806.03797009264	185.969463622073	190.451109262216	4538.0616499661	306234.491542917	304688.580552557	153345.86730281	0.845982014666043	0.841711388951971	0.423622581205431
2021-12-15	Sachsen	all	4056941	5698	81	599022	11797	587	Sachsen	4847.85714285714	75	587.285714285714	5041	4982	46836	3883.85714285714	3654.28571428571	34677.1428571429	2468097	2390742	914525	0.608364035858545	0.589296713952705	0.225422307102815
2021-12-15	Sachsen	unbekannt	NA	0	0	4	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-12-16	Sachsen	A00-A14	545787	1702	0	86655	0	3.61021464150181	Sachsen	1076.28571428571	0	3.65772063190934	682.154425703592	314.596728722111	100.773261070335	524.610830422676	191.437687398879	95.8770982772149	41309.4433869635	33347.3993292179	2755.66272784718	0.0756878477995326	0.0610996585283598	0.00504897098657018
2021-12-16	Sachsen	A15-A34	786243	1743	0	135139	11	21.7558901759521	Sachsen	1049	0	22.2969269946396	1357.61254413675	1586.04775908583	7435.17011619144	1039.33827611196	1054.70360231992	5930.31985757157	467950.852846367	440948.15044512	134398.454363413	0.595173315179107	0.560829349762249	0.170937552847419
2021-12-16	Sachsen	A35-A59	1351804	3003	15	238758	376	196.959871413446	Sachsen	1847.14285714286	6.28571428571429	196.568499311428	2079.23303015966	2534.35551219206	14467.0566227382	1646.19375060822	1744.57299599548	11509.8030441512	846070.703766669	806529.450225663	259748.88290874	0.625882675126475	0.596631945330582	0.192149810851824
2021-12-16	Sachsen	A60-A79	1011120	1025	68	97673	3455	300.881154499151	Sachsen	578.571428571429	28.1428571428571	306.074308633401	698.082349008489	810.011164461328	18848.2234232292	522.404602949994	539.02561125972	12691.9281808129	811348.590806092	810473.430611904	405127.356120419	0.802425617934658	0.801560082494565	0.400671884761867
2021-12-16	Sachsen	A80+	361987	296	91	48554	8129	58.7928692699491	Sachsen	190.571428571429	48.1428571428571	58.5454015714796	249.91765099151	289.988835538673	6747.77657677078	187.023968478578	192.97438874028	4543.78610490141	306484.409193908	304978.569388096	160093.643879581	0.846672419710952	0.842512491852182	0.442263517417977
2021-12-16	Sachsen	all	4056941	7769	174	606791	11971	582	Sachsen	4741.71428571429	82.5714285714286	587.142857142857	5067	5535	47599	3919.57142857143	3722.71428571429	34771.7142857143	2473164	2396277	962124	0.609613006449934	0.590661042396229	0.23715503873485
2021-12-16	Sachsen	unbekannt	NA	0	0	4	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-12-17	Sachsen	A00-A14	545787	1373	0	88028	0	3.78571851362136	Sachsen	1017.28571428571	0	3.76411951657495	748.519637388811	247.777310066592	104.865576240704	583.586120504684	213.33881300734	92.1501683899147	42057.9630243523	33595.1766392845	2860.52830408788	0.0770592979025743	0.0615536402283024	0.00524110743584564
2021-12-17	Sachsen	A15-A34	786243	1206	0	136345	11	21.3736754750004	Sachsen	980.285714285714	0	22.3801752111677	1196.57054123695	1464.30824733649	7309.50368379436	1049.33424347199	1147.17336110153	6074.50922242648	469147.423387604	442412.458692456	141707.958047207	0.596695199051189	0.562691761570476	0.180234301669086
2021-12-17	Sachsen	A35-A59	1351804	2113	8	240871	384	193.06188906296	Sachsen	1701.28571428571	6	197.245309674423	1939.90982137423	2487.91444259692	14211.6307399649	1650.07963602333	1899.34496874827	11801.0548948979	848010.613588044	809017.364668259	273960.513648705	0.627317727709079	0.59847238554425	0.202662896136352
2021-12-17	Sachsen	A60-A79	1011120	672	26	98345	3481	303.469874295622	Sachsen	527.714285714286	28	305.422116956558	562.589572407686	650.954426712558	15352.6570616857	516.198023897628	559.64407726419	12585.1539818612	811911.180378499	811124.385038617	420480.013182105	0.802982020312623	0.802203877916189	0.41585569782232
2021-12-17	Sachsen	A80+	361987	220	36	48774	8165	59.3088426527957	Sachsen	172	47.1428571428571	58.0454214984194	201.410427592314	233.045573287442	5496.34293831435	184.801976102372	200.35592273581	4505.56030385313	306685.819621501	305211.614961383	165589.986817895	0.847228822088917	0.843156287273806	0.45744733047843
2021-12-17	Sachsen	all	4056941	5584	70	612375	12041	581	Sachsen	4398.57142857143	81.1428571428571	586.857142857143	4649	5084	42475	3984	4019.85714285714	35058.4285714286	2477813	2401361	1004599	0.610758943746039	0.591914203336948	0.247624749780685
2021-12-17	Sachsen	unbekannt	NA	0	0	4	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-12-18	Sachsen	A00-A14	545787	934	0	88962	0	3.34137952583528	Sachsen	1014.14285714286	0	3.78552471061536	1146.47347980363	182.484897681427	123.280994507364	750.828974175584	229.323450291992	101.284800466631	43204.4365041559	33777.6615369659	2983.80929859525	0.0791598856406546	0.0618879920865941	0.00546698492011581
2021-12-18	Sachsen	A15-A34	786243	992	0	137337	11	22.1885335899526	Sachsen	973.142857142857	0	22.3254092260055	909.890197072003	930.008147908486	5534.25366171803	1036.02897272607	1223.52455248332	6104.81940616972	470057.313584676	443342.466840365	147242.211708926	0.59785246238717	0.563874612353133	0.187273160726296
2021-12-18	Sachsen	A35-A59	1351804	1774	6	242645	390	197.240560786811	Sachsen	1682	6.28571428571429	196.576043856866	1378.63632312437	1542.50695441009	10677.4653437746	1627.42776738406	2027.29485436754	11843.6100790779	849389.249911168	810559.87162267	284637.978992479	0.628337576979479	0.599613458476724	0.210561574749357
2021-12-18	Sachsen	A60-A79	1011120	483	24	98828	3505	309.761956759118	Sachsen	518	29.8571428571429	303.775380565124	282.031159989717	312.958858996422	7069.18834438977	479.379334603931	566.37663759218	12132.8100848243	812193.211538489	811437.343897613	427549.201526494	0.803260949776969	0.802513394945816	0.422847141315071
2021-12-18	Sachsen	A80+	361987	217	53	48991	8218	58.4675693382834	Sachsen	167.857142857143	47.4285714285714	57.394784498532	100.968840010283	112.041141003578	2530.81165561023	171.620665396069	202.766219550677	4343.61848660426	306786.788461511	305323.656102387	168120.798473506	0.847507751553263	0.843465804303433	0.46443877397118
2021-12-18	Sachsen	all	4056941	4401	83	616776	12124	591	Sachsen	4355	83.5714285714286	583.857142857143	3818	3080	25935	4065.28571428571	4249.28571428571	34526.1428571429	2481631	2404441	1030534	0.611700046907263	0.592673396039035	0.254017497419854
2021-12-18	Sachsen	unbekannt	NA	0	0	4	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-12-19	Sachsen	A00-A14	545787	666	0	89628	0	3.74122089086354	Sachsen	974.714285714286	0	3.74700918304852	60.9000729110971	9.71924852962621	12.2769455111068	786.426778509975	241.547644277173	114.877132996785	43265.336577067	33787.3807854956	2996.08624410635	0.0792714677650201	0.0619057998550635	0.00548947894344562
2021-12-19	Sachsen	A15-A34	786243	649	0	137986	11	22.7493137010884	Sachsen	945.428571428571	0	22.3946076052937	166.327819721056	171.837371263891	957.782388318246	1003.73023649091	1265.99714677923	5980.77207026438	470223.641404397	443514.304211628	148199.994097244	0.598064009987239	0.56409316739434	0.188491336771512
2021-12-19	Sachsen	A35-A59	1351804	1153	5	243798	395	196.223342689772	Sachsen	1623.71428571429	6.85714285714286	195.764109919816	252.772107367847	320.443380206483	1864.94066617065	1561.5572707134	2092.31235180074	11573.4936538817	849642.022018536	810880.315002876	286502.91965865	0.628524565705188	0.599850507176244	0.211941168733522
2021-12-19	Sachsen	A60-A79	1011120	391	28	99219	3533	302.327688585881	Sachsen	506	32.1428571428571	302.067587349318	47.8642960818057	62.5917717992844	1271.71752820428	428.990328399129	551.754358129826	11202.6647970104	812241.075834571	811499.935669412	428820.919054699	0.803308287675618	0.802575298351741	0.424104872868402
2021-12-19	Sachsen	A80+	361987	103	49	49094	8267	56.958434132395	Sachsen	166.857142857143	48.2857142857143	56.5981145139527	17.1357039181943	22.4082282007156	455.282471795716	153.5811001723	197.531356155888	4010.62091727531	306803.924165429	305346.064330587	168576.080945301	0.847555089451912	0.843527707709358	0.465696505524512
2021-12-19	Sachsen	all	4056941	2962	82	619738	12206	582	Sachsen	4216.85714285714	87.2857142857143	580.571428571429	545	587	4562	3934.28571428571	4349.14285714286	32882.4285714286	2482176	2405028	1035096	0.611834384576951	0.592818086336479	0.255141989987037
2021-12-19	Sachsen	unbekannt	NA	0	0	4	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-12-20	Sachsen	A00-A14	545787	642	0	90270	0	4.18239055265724	Sachsen	888	0	3.70463162746783	632.65049822583	283.750425314733	86.4501579740436	740.2701550576	229.660250258661	111.734819562395	43897.9870752929	34071.1312108103	3082.5364020804	0.0804306205081705	0.062425692093821	0.00564787435772636
2021-12-20	Sachsen	A15-A34	786243	609	0	138595	11	23.4253156493372	Sachsen	856.714285714286	0	22.3864446835743	1104.76887871399	1377.31027682057	6314.22349025943	929.661265021862	1193.20163188978	5446.20512950263	471328.410283111	444891.614488449	154514.217587503	0.599469133948552	0.565844928970368	0.196522217161238
2021-12-20	Sachsen	A35-A59	1351804	940	2	244738	397	199.043174855274	Sachsen	1468.14285714286	5.14285714285714	193.723683928428	1664.58062306018	2276.9392978647	12284.3263517665	1446.49715134911	1981.13811785156	10525.6314795064	851306.602641596	813157.254300741	298787.246010416	0.629755942904146	0.601534878059793	0.221028526332528
2021-12-20	Sachsen	A60-A79	1011120	274	18	99493	3551	301.131057268723	Sachsen	446.428571428571	25.4285714285714	298.939637741779	444.769766667856	600.88100927313	10148.7035169146	364.294631497348	491.056118922789	9408.54266585613	812685.845601239	812100.816678686	438969.622571613	0.80374816599537	0.803169571048625	0.434141963932682
2021-12-20	Sachsen	A80+	361987	90	27	49184	8294	55.2180616740088	Sachsen	152.571428571429	43.2857142857143	55.6741734473232	159.230233332144	215.11899072687	3633.29648308544	130.419654216938	175.801023934354	3368.31447700101	306963.154398761	305561.183321314	172209.377428387	0.847994967771664	0.844121980406242	0.475733596588791
2021-12-20	Sachsen	all	4056941	2554	47	622292	12253	583	Sachsen	3812.42857142857	73.8571428571429	574.428571428571	4006	4754	32467	3611.14285714286	4070.85714285714	28860.4285714286	2486182	2409782	1067563	0.612821828071939	0.593989905201974	0.263144817733361
2021-12-20	Sachsen	unbekannt	NA	0	0	4	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
