DateRep	isoweek	LINEAGE_model	N_filtered	proz	proz7d	proz14d	proz28d	proz28dadapt	filter	proz_rescaled	region_name
2022-11-25	47	BA.2.75+BQ.1*	244	0.329979365978121	0.329156859044339	0.333756000239752	0.329979365978121	0.333756000239752	FALSE	0.329979365978121	Deutschland
2022-11-26	47	BA.2.75+BQ.1*	185	0.340548482768568	0.339715773190298	0.34557258338854	0.340548482768568	0.34557258338854	FALSE	0.340548482768568	Deutschland
2022-11-27	47	BA.2.75+BQ.1*	128	0.349945981821239	0.342843608017396	0.350252281354683	0.349945981821239	0.350252281354683	FALSE	0.349945981821239	Deutschland
2022-11-28	48	BA.2.75+BQ.1*	409	0.357409332973418	0.348345392833285	0.359284802807133	0.357409332973418	0.359284802807133	FALSE	0.357409332973418	Deutschland
2022-11-29	48	BA.2.75+BQ.1*	300	0.364735799913965	0.359887314937201	0.370003683879272	0.364735799913965	0.370003683879272	FALSE	0.364735799913965	Deutschland
2022-11-30	48	BA.2.75+BQ.1*	396	0.371655043241201	0.37350803922178	0.376445962923319	0.371655043241201	0.376445962923319	FALSE	0.371655043241201	Deutschland
2022-12-01	48	BA.2.75+BQ.1*	369	0.381129528890501	0.38288616233032	0.382898361827308	0.381129528890501	0.382898361827308	FALSE	0.381129528890501	Deutschland
2022-12-02	48	BA.2.75+BQ.1*	241	0.389206969074948	0.389412746569928	0.390237014855351	0.389206969074948	0.390237014855351	FALSE	0.389206969074948	Deutschland
2022-12-03	48	BA.2.75+BQ.1*	109	0.396952264811876	0.400291594568247	0.401608449394078	0.396952264811876	0.401608449394078	FALSE	0.396952264811876	Deutschland
2022-12-04	48	BA.2.75+BQ.1*	79	0.402284179638917	0.410048317829242	0.411641372630952	0.402284179638917	0.411641372630952	FALSE	0.402284179638917	Deutschland
2022-12-05	49	BA.2.75+BQ.1*	560	0.4100373018165	0.417451330821331	0.416912982800684	0.4100373018165	0.416912982800684	FALSE	0.4100373018165	Deutschland
2022-12-06	49	BA.2.75+BQ.1*	456	0.418182137935188	0.4205867147735	0.421314381354912	0.418182137935188	0.421314381354912	FALSE	0.418182137935188	Deutschland
2022-12-07	49	BA.2.75+BQ.1*	487	0.422574613429322	0.429708859566377	0.428644069502573	0.422574613429322	0.428644069502573	FALSE	0.422574613429322	Deutschland
2022-12-08	49	BA.2.75+BQ.1*	512	0.428383637087638	0.440396582931585	0.436340227728341	0.428383637087638	0.436340227728341	FALSE	0.428383637087638	Deutschland
2022-12-09	49	BA.2.75+BQ.1*	318	0.435610872163473	0.44441321903144	0.444657937910143	0.435610872163473	0.444657937910143	FALSE	0.435610872163473	Deutschland
2022-12-10	49	BA.2.75+BQ.1*	219	0.441691628565757	0.442337168141577	0.448331946235211	0.441691628565757	0.448331946235211	FALSE	0.441691628565757	Deutschland
2022-12-11	49	BA.2.75+BQ.1*	201	0.449330051093141	0.447239821175903	0.454316077923151	0.449330051093141	0.454316077923151	FALSE	0.449330051093141	Deutschland
2022-12-12	50	BA.2.75+BQ.1*	649	0.455647556146179	0.455229124635351	0.460789800825866	0.455647556146179	0.460789800825866	FALSE	0.455647556146179	Deutschland
2022-12-13	50	BA.2.75+BQ.1*	387	0.460725435856748	0.468729161046787	0.466360591991103	0.460725435856748	0.466360591991103	FALSE	0.460725435856748	Deutschland
2022-12-14	50	BA.2.75+BQ.1*	505	0.466412563202861	0.466955032904045	0.468703263935326	0.466412563202861	0.468703263935326	FALSE	0.466412563202861	Deutschland
