datum,agegroup2,outcome,value,type,region,scenario
2022-01-04,all,reported,489.314843732951,modelled,Saarland,simulated German vacc
2022-01-05,all,reported,491.498233364924,modelled,Saarland,simulated German vacc
2022-01-06,all,reported,487.38993782035,modelled,Saarland,simulated German vacc
2022-01-07,all,reported,485.61641211735,modelled,Saarland,simulated German vacc
2022-01-08,all,reported,486.638579547958,modelled,Saarland,simulated German vacc
2022-01-09,all,reported,490.628643911536,modelled,Saarland,simulated German vacc
2022-01-10,all,reported,497.639076134714,modelled,Saarland,simulated German vacc
2022-01-11,all,reported,507.714670662128,modelled,Saarland,simulated German vacc
2022-01-12,all,reported,534.056602573081,modelled,Saarland,simulated German vacc
2022-01-13,all,reported,550.640711740765,modelled,Saarland,simulated German vacc
2022-01-14,all,reported,570.287988900091,modelled,Saarland,simulated German vacc
2022-01-15,all,reported,592.974258159491,modelled,Saarland,simulated German vacc
2022-01-16,all,reported,618.68641486144,modelled,Saarland,simulated German vacc
2022-01-17,all,reported,647.416515367047,modelled,Saarland,simulated German vacc
2022-01-18,all,reported,679.16828903163,modelled,Saarland,simulated German vacc
2022-01-19,all,reported,672.004759871925,modelled,Saarland,simulated German vacc
2022-01-20,all,reported,707.713940449525,modelled,Saarland,simulated German vacc
2022-01-21,all,reported,746.456088866486,modelled,Saarland,simulated German vacc
2022-01-22,all,reported,788.285390304722,modelled,Saarland,simulated German vacc
2022-01-23,all,reported,833.287559123011,modelled,Saarland,simulated German vacc
2022-01-24,all,reported,881.567707754206,modelled,Saarland,simulated German vacc
2022-01-25,all,reported,933.246702618053,modelled,Saarland,simulated German vacc
2022-01-26,all,reported,944.748537285748,modelled,Saarland,simulated German vacc
2022-01-27,all,reported,1000.88679994128,modelled,Saarland,simulated German vacc
2022-01-28,all,reported,1058.03406090537,modelled,Saarland,simulated German vacc
2022-01-29,all,reported,1111.41492713647,modelled,Saarland,simulated German vacc
2022-01-30,all,reported,1158.5373667414,modelled,Saarland,simulated German vacc
2022-01-31,all,reported,1200.35499477343,modelled,Saarland,simulated German vacc
2022-02-01,all,reported,1238.53091691391,modelled,Saarland,simulated German vacc
2022-02-02,all,reported,1220.89329727864,modelled,Saarland,simulated German vacc
2022-02-03,all,reported,1252.42517220383,modelled,Saarland,simulated German vacc
2022-02-04,all,reported,1282.4896902224,modelled,Saarland,simulated German vacc
2022-02-05,all,reported,1311.93053654314,modelled,Saarland,simulated German vacc
2022-02-06,all,reported,1341.23157508278,modelled,Saarland,simulated German vacc
2022-02-07,all,reported,1370.68302352805,modelled,Saarland,simulated German vacc
2022-02-08,all,reported,1400.59484031759,modelled,Saarland,simulated German vacc
2022-02-09,all,reported,1433.11066671775,modelled,Saarland,simulated German vacc
2022-02-10,all,reported,1464.8665137951,modelled,Saarland,simulated German vacc
2022-02-11,all,reported,1497.64180976286,modelled,Saarland,simulated German vacc
2022-02-12,all,reported,1531.31104954856,modelled,Saarland,simulated German vacc
2022-02-13,all,reported,1565.97790117326,modelled,Saarland,simulated German vacc
2022-02-14,all,reported,1602.09259690685,modelled,Saarland,simulated German vacc
2022-02-15,all,reported,1640.2455831627,modelled,Saarland,simulated German vacc
2022-02-16,all,reported,1674.32831346866,modelled,Saarland,simulated German vacc
2022-02-17,all,reported,1717.98928819664,modelled,Saarland,simulated German vacc
2022-02-18,all,reported,1764.95696944016,modelled,Saarland,simulated German vacc
2022-02-19,all,reported,1815.25942675362,modelled,Saarland,simulated German vacc
2022-02-20,all,reported,1868.93658217261,modelled,Saarland,simulated German vacc
2022-02-21,all,reported,1926.00547365323,modelled,Saarland,simulated German vacc
2022-02-22,all,reported,1986.44172044739,modelled,Saarland,simulated German vacc
2022-02-23,all,reported,2109.91102236309,modelled,Saarland,simulated German vacc
2022-02-24,all,reported,2178.77228721441,modelled,Saarland,simulated German vacc
2022-02-25,all,reported,2250.83199599973,modelled,Saarland,simulated German vacc
2022-02-26,all,reported,2325.96755534408,modelled,Saarland,simulated German vacc
2022-02-27,all,reported,2404.01984123327,modelled,Saarland,simulated German vacc
2022-02-28,all,reported,2484.79266449477,modelled,Saarland,simulated German vacc
2022-03-01,all,reported,2568.06336908226,modelled,Saarland,simulated German vacc
2022-03-02,all,reported,2631.72238914811,modelled,Saarland,simulated German vacc
2022-03-03,all,reported,2718.4598644537,modelled,Saarland,simulated German vacc
2022-03-04,all,reported,2806.80178143771,modelled,Saarland,simulated German vacc
2022-03-05,all,reported,2896.36437840969,modelled,Saarland,simulated German vacc
2022-03-06,all,reported,2986.71421079128,modelled,Saarland,simulated German vacc
2022-03-07,all,reported,3077.37115277717,modelled,Saarland,simulated German vacc
2022-03-08,all,reported,3167.81455959866,modelled,Saarland,simulated German vacc
2022-03-09,all,reported,3244.52332787548,modelled,Saarland,simulated German vacc
2022-03-10,all,reported,3332.49556842787,modelled,Saarland,simulated German vacc
2022-03-11,all,reported,3418.51857329207,modelled,Saarland,simulated German vacc
2022-03-12,all,reported,3501.96924434911,modelled,Saarland,simulated German vacc
2022-03-13,all,reported,3582.20723728871,modelled,Saarland,simulated German vacc
2022-03-14,all,reported,3658.58866925555,modelled,Saarland,simulated German vacc
2022-03-15,all,reported,3730.4786341156,modelled,Saarland,simulated German vacc
2022-03-16,all,reported,3735.80001970194,modelled,Saarland,simulated German vacc
2022-03-17,all,reported,3795.8990538395,modelled,Saarland,simulated German vacc
2022-03-18,all,reported,3849.86828689766,modelled,Saarland,simulated German vacc
2022-03-19,all,reported,3897.22664447257,modelled,Saarland,simulated German vacc
2022-03-20,all,reported,3937.54060868436,modelled,Saarland,simulated German vacc
2022-03-21,all,reported,3970.43657831883,modelled,Saarland,simulated German vacc
2022-03-22,all,reported,3995.61379033834,modelled,Saarland,simulated German vacc
2022-03-23,all,reported,4045.55044998758,modelled,Saarland,simulated German vacc
2022-03-24,all,reported,4054.77855912957,modelled,Saarland,simulated German vacc
2022-03-25,all,reported,4055.80379422929,modelled,Saarland,simulated German vacc
2022-03-26,all,reported,4048.65210131829,modelled,Saarland,simulated German vacc
2022-03-27,all,reported,4033.4209339316,modelled,Saarland,simulated German vacc
2022-03-28,all,reported,4010.27911707782,modelled,Saarland,simulated German vacc
2022-03-29,all,reported,3979.46810838551,modelled,Saarland,simulated German vacc
2022-03-30,all,reported,3904.3063189463,modelled,Saarland,simulated German vacc
2022-03-31,all,reported,3859.56949356868,modelled,Saarland,simulated German vacc
2022-04-01,all,reported,3808.3297199494,modelled,Saarland,simulated German vacc
2022-04-02,all,reported,3751.0472993427,modelled,Saarland,simulated German vacc
2022-04-03,all,reported,3688.20944144699,modelled,Saarland,simulated German vacc
2022-04-04,all,reported,3620.32546323707,modelled,Saarland,simulated German vacc
2022-04-05,all,reported,3547.92120384029,modelled,Saarland,simulated German vacc
2022-04-06,all,reported,3541.62042248825,modelled,Saarland,simulated German vacc
2022-04-07,all,reported,3460.17720996769,modelled,Saarland,simulated German vacc
2022-04-08,all,reported,3375.77021174156,modelled,Saarland,simulated German vacc
2022-04-09,all,reported,3288.93385832943,modelled,Saarland,simulated German vacc
2022-04-10,all,reported,3200.17787072604,modelled,Saarland,simulated German vacc
2022-04-11,all,reported,3109.98387852305,modelled,Saarland,simulated German vacc
2022-04-12,all,reported,3018.80810982233,modelled,Saarland,simulated German vacc
2022-04-13,all,reported,2882.36822230398,modelled,Saarland,simulated German vacc
2022-04-14,all,reported,2791.89930802595,modelled,Saarland,simulated German vacc
2022-04-15,all,reported,2701.65781984042,modelled,Saarland,simulated German vacc
2022-04-16,all,reported,2611.98464650387,modelled,Saarland,simulated German vacc
2022-04-17,all,reported,2523.18949344021,modelled,Saarland,simulated German vacc
2022-04-18,all,reported,2435.54901485972,modelled,Saarland,simulated German vacc
2022-04-19,all,reported,2349.30542435159,modelled,Saarland,simulated German vacc
2022-04-20,all,reported,2375.02951793838,modelled,Saarland,simulated German vacc
2022-04-21,all,reported,2288.14812711842,modelled,Saarland,simulated German vacc
2022-04-22,all,reported,2203.32352454826,modelled,Saarland,simulated German vacc
2022-04-23,all,reported,2120.9448649009,modelled,Saarland,simulated German vacc
2022-04-24,all,reported,2041.29535196366,modelled,Saarland,simulated German vacc
2022-04-25,all,reported,1964.0818411592,modelled,Saarland,simulated German vacc
2022-04-26,all,reported,1885.57545849326,modelled,Saarland,simulated German vacc
2022-04-27,all,reported,1805.11160559714,modelled,Saarland,simulated German vacc
2022-04-28,all,reported,1708.4988054306,modelled,Saarland,simulated German vacc
2022-04-29,all,reported,1604.71703394258,modelled,Saarland,simulated German vacc
2022-04-30,all,reported,1497.68268684915,modelled,Saarland,simulated German vacc
2022-05-01,all,reported,1389.93176245387,modelled,Saarland,simulated German vacc
2022-05-02,all,reported,1283.17270439252,modelled,Saarland,simulated German vacc
2022-05-03,all,reported,1179.25355994958,modelled,Saarland,simulated German vacc
2022-05-04,all,reported,1055.35043237911,modelled,Saarland,simulated German vacc
2022-05-05,all,reported,963.326657297672,modelled,Saarland,simulated German vacc
2022-05-06,all,reported,876.994885310938,modelled,Saarland,simulated German vacc
2022-05-07,all,reported,796.593627369963,modelled,Saarland,simulated German vacc
2022-05-08,all,reported,722.224683335808,modelled,Saarland,simulated German vacc
2022-05-09,all,reported,653.80945575115,modelled,Saarland,simulated German vacc
2022-05-10,all,reported,591.151952195738,modelled,Saarland,simulated German vacc
2022-05-11,all,reported,543.360277127882,modelled,Saarland,simulated German vacc
2022-05-12,all,reported,490.501494849159,modelled,Saarland,simulated German vacc
2022-05-13,all,reported,442.593859824585,modelled,Saarland,simulated German vacc
2022-05-14,all,reported,399.283329957107,modelled,Saarland,simulated German vacc
2022-05-15,all,reported,360.20544870547,modelled,Saarland,simulated German vacc
2022-05-16,all,reported,325.153643961763,modelled,Saarland,simulated German vacc
2022-05-17,all,reported,294.275441706996,modelled,Saarland,simulated German vacc
2022-05-18,all,reported,283.708362068166,modelled,Saarland,simulated German vacc
2022-05-19,all,reported,260.555721883546,modelled,Saarland,simulated German vacc
2022-05-20,all,reported,241.575196322985,modelled,Saarland,simulated German vacc
2022-05-21,all,reported,226.219082716736,modelled,Saarland,simulated German vacc
2022-05-22,all,reported,214.168745700328,modelled,Saarland,simulated German vacc
2022-05-23,all,reported,205.13469144376,modelled,Saarland,simulated German vacc
2022-05-24,all,reported,198.6945969261,modelled,Saarland,simulated German vacc
2022-05-25,all,reported,195.507991435588,modelled,Saarland,simulated German vacc
2022-05-26,all,reported,193.167218952207,modelled,Saarland,simulated German vacc
2022-05-27,all,reported,192.565193660033,modelled,Saarland,simulated German vacc
2022-05-28,all,reported,193.536106641812,modelled,Saarland,simulated German vacc
2022-05-29,all,reported,195.950223808992,modelled,Saarland,simulated German vacc
2022-05-30,all,reported,199.750956536387,modelled,Saarland,simulated German vacc
2022-05-31,all,reported,204.936868371849,modelled,Saarland,simulated German vacc
2022-06-01,all,reported,214.684154936753,modelled,Saarland,simulated German vacc
2022-06-02,all,reported,222.90109281888,modelled,Saarland,simulated German vacc
2022-06-03,all,reported,232.747285617224,modelled,Saarland,simulated German vacc
2022-06-04,all,reported,244.384704490542,modelled,Saarland,simulated German vacc
2022-06-05,all,reported,258.013954160153,modelled,Saarland,simulated German vacc
2022-06-06,all,reported,273.861385449651,modelled,Saarland,simulated German vacc
2022-06-07,all,reported,292.217548901506,modelled,Saarland,simulated German vacc
2022-06-08,all,reported,312.741679816449,modelled,Saarland,simulated German vacc
2022-06-09,all,reported,337.187615738832,modelled,Saarland,simulated German vacc
2022-06-10,all,reported,365.366402004671,modelled,Saarland,simulated German vacc
2022-06-11,all,reported,397.644477106107,modelled,Saarland,simulated German vacc
2022-06-12,all,reported,431.802759374317,modelled,Saarland,simulated German vacc
2022-06-13,all,reported,462.690106482885,modelled,Saarland,simulated German vacc
2022-06-14,all,reported,487.432754826965,modelled,Saarland,simulated German vacc
2022-06-15,all,reported,463.59391645703,modelled,Saarland,simulated German vacc
2022-06-16,all,reported,478.595285727351,modelled,Saarland,simulated German vacc
2022-06-17,all,reported,491.597082696448,modelled,Saarland,simulated German vacc
2022-06-18,all,reported,503.045073910616,modelled,Saarland,simulated German vacc
2022-06-19,all,reported,513.715404355549,modelled,Saarland,simulated German vacc
2022-06-20,all,reported,524.341274006467,modelled,Saarland,simulated German vacc
2022-06-21,all,reported,535.280045614869,modelled,Saarland,simulated German vacc
2022-06-22,all,reported,550.523655861907,modelled,Saarland,simulated German vacc
2022-06-23,all,reported,562.627569807635,modelled,Saarland,simulated German vacc
2022-06-24,all,reported,575.54005343304,modelled,Saarland,simulated German vacc
2022-06-25,all,reported,589.339980193414,modelled,Saarland,simulated German vacc
2022-06-26,all,reported,604.048139755207,modelled,Saarland,simulated German vacc
2022-06-27,all,reported,619.684868778801,modelled,Saarland,simulated German vacc
2022-06-28,all,reported,636.276881281112,modelled,Saarland,simulated German vacc
2022-06-29,all,reported,656.406695874,modelled,Saarland,simulated German vacc
2022-06-30,all,reported,674.993819756492,modelled,Saarland,simulated German vacc
2022-07-01,all,reported,694.53058164689,modelled,Saarland,simulated German vacc
2022-07-02,all,reported,715.097083592438,modelled,Saarland,simulated German vacc
2022-07-03,all,reported,736.72616082686,modelled,Saarland,simulated German vacc
2022-07-04,all,reported,759.215887972154,modelled,Saarland,simulated German vacc
2022-07-05,all,reported,780.692508827313,modelled,Saarland,simulated German vacc
2022-07-06,all,reported,787.299038112571,modelled,Saarland,simulated German vacc
2022-07-07,all,reported,797.786412794259,modelled,Saarland,simulated German vacc
2022-07-08,all,reported,802.743798025651,modelled,Saarland,simulated German vacc
2022-07-09,all,reported,803.33334385237,modelled,Saarland,simulated German vacc
2022-07-10,all,reported,800.096989230078,modelled,Saarland,simulated German vacc
2022-07-11,all,reported,793.366421912389,modelled,Saarland,simulated German vacc
2022-07-12,all,reported,783.874353411316,modelled,Saarland,simulated German vacc
2022-07-13,all,reported,746.864695131022,modelled,Saarland,simulated German vacc
2022-07-14,all,reported,734.316871380317,modelled,Saarland,simulated German vacc
2022-07-15,all,reported,720.661503638025,modelled,Saarland,simulated German vacc
2022-07-16,all,reported,706.209153993521,modelled,Saarland,simulated German vacc
2022-07-17,all,reported,691.261177380511,modelled,Saarland,simulated German vacc
2022-07-18,all,reported,676.021707383974,modelled,Saarland,simulated German vacc
2022-07-19,all,reported,660.631506579637,modelled,Saarland,simulated German vacc
2022-07-20,all,reported,654.182115808711,modelled,Saarland,simulated German vacc
2022-07-21,all,reported,638.60052215599,modelled,Saarland,simulated German vacc
2022-07-22,all,reported,623.152954646736,modelled,Saarland,simulated German vacc
2022-07-23,all,reported,607.880322584533,modelled,Saarland,simulated German vacc
2022-07-24,all,reported,592.809505130572,modelled,Saarland,simulated German vacc
2022-07-25,all,reported,578.022617379727,modelled,Saarland,simulated German vacc
2022-07-26,all,reported,563.560132384358,modelled,Saarland,simulated German vacc
2022-07-27,all,reported,566.881416627555,modelled,Saarland,simulated German vacc
2022-07-28,all,reported,552.583540961088,modelled,Saarland,simulated German vacc
2022-07-29,all,reported,538.632070550753,modelled,Saarland,simulated German vacc
2022-07-30,all,reported,525.045913732902,modelled,Saarland,simulated German vacc
2022-07-31,all,reported,511.815589898964,modelled,Saarland,simulated German vacc
2022-08-01,all,reported,498.926360587066,modelled,Saarland,simulated German vacc
2022-08-02,all,reported,486.375185468409,modelled,Saarland,simulated German vacc
2022-08-03,all,reported,498.225010237366,modelled,Saarland,simulated German vacc
2022-08-04,all,reported,485.716544676397,modelled,Saarland,simulated German vacc
2022-08-05,all,reported,473.530731272243,modelled,Saarland,simulated German vacc
2022-08-06,all,reported,461.659156360838,modelled,Saarland,simulated German vacc
2022-08-07,all,reported,450.094611281587,modelled,Saarland,simulated German vacc
2022-08-08,all,reported,438.82844863215,modelled,Saarland,simulated German vacc
2022-08-09,all,reported,427.85348413192,modelled,Saarland,simulated German vacc
2022-08-10,all,reported,410.677346301964,modelled,Saarland,simulated German vacc
2022-08-11,all,reported,400.425251993234,modelled,Saarland,simulated German vacc
2022-08-12,all,reported,390.439878764271,modelled,Saarland,simulated German vacc
2022-08-13,all,reported,380.71486474009,modelled,Saarland,simulated German vacc
2022-08-14,all,reported,371.244131216954,modelled,Saarland,simulated German vacc
2022-08-15,all,reported,362.021502676071,modelled,Saarland,simulated German vacc
2022-08-16,all,reported,353.04092955729,modelled,Saarland,simulated German vacc
2022-08-17,all,reported,340.079256922822,modelled,Saarland,simulated German vacc
2022-08-18,all,reported,331.669459581492,modelled,Saarland,simulated German vacc
2022-08-19,all,reported,323.481793367537,modelled,Saarland,simulated German vacc
2022-08-20,all,reported,315.510869091144,modelled,Saarland,simulated German vacc
2022-08-21,all,reported,307.751384726667,modelled,Saarland,simulated German vacc
2022-08-22,all,reported,300.198024946731,modelled,Saarland,simulated German vacc
2022-08-23,all,reported,292.845511071384,modelled,Saarland,simulated German vacc
2022-08-24,all,reported,284.816245203663,modelled,Saarland,simulated German vacc
2022-08-25,all,reported,277.871211382735,modelled,Saarland,simulated German vacc
2022-08-26,all,reported,271.111307938525,modelled,Saarland,simulated German vacc
2022-08-27,all,reported,264.531727035181,modelled,Saarland,simulated German vacc
2022-08-28,all,reported,258.127730976965,modelled,Saarland,simulated German vacc
2022-08-29,all,reported,251.894669754896,modelled,Saarland,simulated German vacc
2022-08-30,all,reported,245.828014347295,modelled,Saarland,simulated German vacc
2022-08-31,all,reported,244.231775742606,modelled,Saarland,simulated German vacc
2022-09-01,all,reported,239.696145287599,modelled,Saarland,simulated German vacc
2022-09-02,all,reported,238.678897574777,modelled,Saarland,simulated German vacc
2022-09-03,all,reported,242.098020517966,modelled,Saarland,simulated German vacc
2022-09-04,all,reported,249.366753807233,modelled,Saarland,simulated German vacc
2022-09-05,all,reported,259.733813456842,modelled,Saarland,simulated German vacc
2022-09-06,all,reported,272.958720769966,modelled,Saarland,simulated German vacc
2022-09-07,all,reported,294.566520544118,modelled,Saarland,simulated German vacc
2022-09-08,all,reported,313.337501621223,modelled,Saarland,simulated German vacc
2022-09-09,all,reported,334.297097195464,modelled,Saarland,simulated German vacc
2022-09-10,all,reported,357.386146235629,modelled,Saarland,simulated German vacc
2022-09-11,all,reported,382.645282599377,modelled,Saarland,simulated German vacc
2022-09-12,all,reported,410.081253600365,modelled,Saarland,simulated German vacc
2022-09-13,all,reported,439.693733798689,modelled,Saarland,simulated German vacc
2022-09-14,all,reported,456.969275123382,modelled,Saarland,simulated German vacc
2022-09-15,all,reported,490.157090879511,modelled,Saarland,simulated German vacc
2022-09-16,all,reported,525.759470967692,modelled,Saarland,simulated German vacc
2022-09-17,all,reported,563.886554734607,modelled,Saarland,simulated German vacc
2022-09-18,all,reported,604.668054416019,modelled,Saarland,simulated German vacc
2022-09-19,all,reported,648.253387287434,modelled,Saarland,simulated German vacc
2022-09-20,all,reported,694.810618822638,modelled,Saarland,simulated German vacc
2022-09-21,all,reported,738.955985315377,modelled,Saarland,simulated German vacc
2022-09-22,all,reported,792.751931248466,modelled,Saarland,simulated German vacc
2022-09-23,all,reported,851.310815513251,modelled,Saarland,simulated German vacc
2022-09-24,all,reported,914.69019434473,modelled,Saarland,simulated German vacc
2022-09-25,all,reported,982.833195720101,modelled,Saarland,simulated German vacc
2022-09-26,all,reported,1055.79433215759,modelled,Saarland,simulated German vacc
2022-09-27,all,reported,1133.70004401979,modelled,Saarland,simulated German vacc
2022-09-28,all,reported,1166.98183611641,modelled,Saarland,simulated German vacc
2022-09-29,all,reported,1251.40330472437,modelled,Saarland,simulated German vacc
2022-09-30,all,reported,1340.7984936267,modelled,Saarland,simulated German vacc
2022-10-01,all,reported,1435.26683511166,modelled,Saarland,simulated German vacc
2022-10-02,all,reported,1534.88062259887,modelled,Saarland,simulated German vacc
2022-10-03,all,reported,1639.67300617835,modelled,Saarland,simulated German vacc
2022-10-04,all,reported,1749.6520288809,modelled,Saarland,simulated German vacc
2022-10-05,all,reported,1836.84219455969,modelled,Saarland,simulated German vacc
2022-10-06,all,reported,1954.57183981268,modelled,Saarland,simulated German vacc
2022-10-07,all,reported,2065.24065988732,modelled,Saarland,simulated German vacc
2022-10-08,all,reported,2146.83454700658,modelled,Saarland,simulated German vacc
2022-10-09,all,reported,2188.123570761,modelled,Saarland,simulated German vacc
2022-10-10,all,reported,2194.44476208522,modelled,Saarland,simulated German vacc
2022-10-11,all,reported,2175.443423477,modelled,Saarland,simulated German vacc
2022-10-12,all,reported,2111.85741651314,modelled,Saarland,simulated German vacc
2022-10-13,all,reported,2059.44517309684,modelled,Saarland,simulated German vacc
2022-10-14,all,reported,1996.74144888332,modelled,Saarland,simulated German vacc
2022-10-15,all,reported,1927.81460574595,modelled,Saarland,simulated German vacc
2022-10-16,all,reported,1855.19898434298,modelled,Saarland,simulated German vacc
2022-10-17,all,reported,1780.43537057936,modelled,Saarland,simulated German vacc
2022-10-18,all,reported,1704.78055540554,modelled,Saarland,simulated German vacc
2022-10-19,all,reported,1661.44026426959,modelled,Saarland,simulated German vacc
2022-10-20,all,reported,1585.52103051147,modelled,Saarland,simulated German vacc
2022-10-21,all,reported,1511.04408950638,modelled,Saarland,simulated German vacc
2022-10-22,all,reported,1438.35455547622,modelled,Saarland,simulated German vacc
2022-10-23,all,reported,1367.7314373937,modelled,Saarland,simulated German vacc
2022-10-24,all,reported,1299.36891013361,modelled,Saarland,simulated German vacc
2022-10-25,all,reported,1233.3678828656,modelled,Saarland,simulated German vacc
2022-10-26,all,reported,1178.65964523843,modelled,Saarland,simulated German vacc
2022-10-27,all,reported,1117.47265723511,modelled,Saarland,simulated German vacc
2022-10-28,all,reported,1059.31166766596,modelled,Saarland,simulated German vacc
2022-10-29,all,reported,1003.8113989702,modelled,Saarland,simulated German vacc
2022-10-30,all,reported,950.856000147061,modelled,Saarland,simulated German vacc
2022-10-31,all,reported,900.404720335617,modelled,Saarland,simulated German vacc
2022-11-01,all,reported,852.433021885809,modelled,Saarland,simulated German vacc
2022-11-02,all,reported,846.746093188878,modelled,Saarland,simulated German vacc
2022-11-03,all,reported,801.234465421643,modelled,Saarland,simulated German vacc
2022-11-04,all,reported,758.012411174132,modelled,Saarland,simulated German vacc
2022-11-05,all,reported,716.990147144883,modelled,Saarland,simulated German vacc
2022-11-06,all,reported,678.08143873862,modelled,Saarland,simulated German vacc
2022-11-07,all,reported,641.186444276711,modelled,Saarland,simulated German vacc
2022-11-08,all,reported,606.218733847258,modelled,Saarland,simulated German vacc
2022-11-09,all,reported,575.954576208722,modelled,Saarland,simulated German vacc
2022-11-10,all,reported,544.431901436183,modelled,Saarland,simulated German vacc
2022-11-11,all,reported,514.591630262905,modelled,Saarland,simulated German vacc
2022-11-12,all,reported,486.350519186002,modelled,Saarland,simulated German vacc
2022-11-13,all,reported,459.631521491916,modelled,Saarland,simulated German vacc
2022-11-14,all,reported,434.358605562244,modelled,Saarland,simulated German vacc
2022-11-15,all,reported,410.458503890783,modelled,Saarland,simulated German vacc
2022-11-16,all,reported,397.591779659502,modelled,Saarland,simulated German vacc
2022-11-17,all,reported,375.695185218938,modelled,Saarland,simulated German vacc
2022-11-18,all,reported,355.000591485063,modelled,Saarland,simulated German vacc
2022-11-19,all,reported,335.445089287823,modelled,Saarland,simulated German vacc
2022-11-20,all,reported,316.96889126231,modelled,Saarland,simulated German vacc
2022-11-21,all,reported,299.514816480107,modelled,Saarland,simulated German vacc
2022-11-22,all,reported,283.028202791233,modelled,Saarland,simulated German vacc
2022-11-23,all,reported,270.454885874293,modelled,Saarland,simulated German vacc
2022-11-24,all,reported,255.58470296883,modelled,Saarland,simulated German vacc
2022-11-25,all,reported,241.542460248456,modelled,Saarland,simulated German vacc
2022-11-26,all,reported,228.282898467267,modelled,Saarland,simulated German vacc
2022-11-27,all,reported,215.763068668544,modelled,Saarland,simulated German vacc
2022-11-28,all,reported,203.94219708431,modelled,Saarland,simulated German vacc
2020-03-04,all,died,0,modelled,Saarland,simulated German vacc
2020-03-05,all,died,0,modelled,Saarland,simulated German vacc
2020-03-06,all,died,0,modelled,Saarland,simulated German vacc
2020-03-07,all,died,0,modelled,Saarland,simulated German vacc
2020-03-08,all,died,0,modelled,Saarland,simulated German vacc
2020-03-09,all,died,0,modelled,Saarland,simulated German vacc
2020-03-10,all,died,0,modelled,Saarland,simulated German vacc
2020-03-11,all,died,0,modelled,Saarland,simulated German vacc
2020-03-12,all,died,0,modelled,Saarland,simulated German vacc
2020-03-13,all,died,0,modelled,Saarland,simulated German vacc
2020-03-14,all,died,0,modelled,Saarland,simulated German vacc
2020-03-15,all,died,0,modelled,Saarland,simulated German vacc
2020-03-16,all,died,0,modelled,Saarland,simulated German vacc
2020-03-17,all,died,0,modelled,Saarland,simulated German vacc
2020-03-18,all,died,7.74834134064901e-05,modelled,Saarland,simulated German vacc
2020-03-19,all,died,0.00149433226010343,modelled,Saarland,simulated German vacc
2020-03-20,all,died,0.00665202990817069,modelled,Saarland,simulated German vacc
2020-03-21,all,died,0.0184833317150229,modelled,Saarland,simulated German vacc
2020-03-22,all,died,0.0410085652260017,modelled,Saarland,simulated German vacc
2020-03-23,all,died,0.0803340441187936,modelled,Saarland,simulated German vacc
2020-03-24,all,died,0.145480490079575,modelled,Saarland,simulated German vacc
2020-03-25,all,died,0.247735615996518,modelled,Saarland,simulated German vacc
2020-03-26,all,died,0.400229001172805,modelled,Saarland,simulated German vacc
2020-03-27,all,died,0.61862647060268,modelled,Saarland,simulated German vacc
2020-03-28,all,died,0.922271810360958,modelled,Saarland,simulated German vacc
2020-03-29,all,died,1.33708830814677,modelled,Saarland,simulated German vacc
2020-03-30,all,died,1.90101010853701,modelled,Saarland,simulated German vacc
2020-03-31,all,died,2.66713812273732,modelled,Saarland,simulated German vacc
2020-04-01,all,died,3.69774550868195,modelled,Saarland,simulated German vacc
2020-04-02,all,died,5.0535503194873,modelled,Saarland,simulated German vacc
2020-04-03,all,died,6.78559148075215,modelled,Saarland,simulated German vacc
2020-04-04,all,died,8.93179335224983,modelled,Saarland,simulated German vacc
2020-04-05,all,died,11.4969292988513,modelled,Saarland,simulated German vacc
2020-04-06,all,died,14.4261484089944,modelled,Saarland,simulated German vacc
2020-04-07,all,died,17.621092294886,modelled,Saarland,simulated German vacc
2020-04-08,all,died,20.9792973110135,modelled,Saarland,simulated German vacc
2020-04-09,all,died,24.4172008308201,modelled,Saarland,simulated German vacc
2020-04-10,all,died,27.8746132695063,modelled,Saarland,simulated German vacc
2020-04-11,all,died,31.310785023888,modelled,Saarland,simulated German vacc
2020-04-12,all,died,34.6999825687075,modelled,Saarland,simulated German vacc
2020-04-13,all,died,38.0279463127358,modelled,Saarland,simulated German vacc
2020-04-14,all,died,41.2888330266358,modelled,Saarland,simulated German vacc
2020-04-15,all,died,44.4825719316994,modelled,Saarland,simulated German vacc
2020-04-16,all,died,47.6128552396504,modelled,Saarland,simulated German vacc
2020-04-17,all,died,50.6856865951319,modelled,Saarland,simulated German vacc
2020-04-18,all,died,53.7082905878831,modelled,Saarland,simulated German vacc
2020-04-19,all,died,56.6876870826362,modelled,Saarland,simulated German vacc
2020-04-20,all,died,59.6205901174331,modelled,Saarland,simulated German vacc
2020-04-21,all,died,62.4825095547397,modelled,Saarland,simulated German vacc
2020-04-22,all,died,65.2354100561374,modelled,Saarland,simulated German vacc
2020-04-23,all,died,67.8441152402785,modelled,Saarland,simulated German vacc
2020-04-24,all,died,70.2850210039288,modelled,Saarland,simulated German vacc
2020-04-25,all,died,72.5476700475907,modelled,Saarland,simulated German vacc
2020-04-26,all,died,74.6318070938968,modelled,Saarland,simulated German vacc
2020-04-27,all,died,76.5433926444548,modelled,Saarland,simulated German vacc
2020-04-28,all,died,78.2925172774474,modelled,Saarland,simulated German vacc
2020-04-29,all,died,79.8915593606062,modelled,Saarland,simulated German vacc
